review_id,week,week_start_date,review_date,market,platform,brand,flavor,star_rating,review_text,helpful_votes,verified_purchase,is_anomaly_week,anomaly_type
R0004782,2025-W46,2025-11-19,2025-11-25,India,Flipkart,Doritos,Nacho Cheese,5,Doritos Nacho Cheese is fire! Perfect for gaming nights 🎮🔥,2,True,False,
R0004783,2025-W46,2025-11-19,2025-11-23,India,Flipkart,Doritos,Cool Ranch,4,Doritos Cool Ranch good hai. Thoda zyada spicy but I liked it.,55,True,False,
R0004784,2025-W46,2025-11-19,2025-11-20,US,Walmart,Lay's,Herb & Onion,5,Lay's Herb & Onion is consistently the best chip out there. Never disappoints.,13,False,False,
R0004785,2025-W46,2025-11-19,2025-11-21,US,Walmart,Lay's,Max Peri Peri,4,Good as always. Lay's Max Peri Peri consistent quality. Wish bags were fuller.,1,True,False,
R0004786,2025-W46,2025-11-19,2025-11-25,US,Amazon US,Lay's,Baked,4,Good as always. Lay's Baked consistent quality. Wish bags were fuller.,14,True,False,
R0004787,2025-W46,2025-11-19,2025-11-21,US,Walmart,Lay's,Max Peri Peri,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Max Peri Peri always wins!,46,False,False,
R0004788,2025-W46,2025-11-19,2025-11-22,US,Walmart,Lay's,Max Peri Peri,5,Lay's Max Peri Peri is consistently the best chip out there. Never disappoints.,0,False,False,
R0004789,2025-W46,2025-11-19,2025-11-20,US,Amazon US,Lay's,Wafer Style,5,"My go-to for years. Lay's Wafer Style always fresh, always delicious.",7,True,False,
R0004790,2025-W46,2025-11-19,2025-11-25,US,Amazon US,Lay's,Chile Limon,1,Worst experience. Lay's Chile Limon was completely rancid. Threw it out.,10,True,False,
R0004791,2025-W46,2025-11-19,2025-11-22,US,Walmart,Lay's,Spanish Tomato Tango,2,Half the bag was crushed. Lay's Spanish Tomato Tango packaging terrible for shipping.,7,True,False,
R0004792,2025-W46,2025-11-19,2025-11-24,US,Amazon US,Lay's,Classic Salted,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Classic Salted always wins!,16,True,False,
R0004793,2025-W46,2025-11-19,2025-11-23,US,Amazon US,Lay's,Herb & Onion,4,Really good chip. Lay's Herb & Onion delivers on flavor. A few got crushed in shipping.,8,True,False,
R0004794,2025-W46,2025-11-19,2025-11-25,US,Amazon US,Lay's,American Style Cream & Onion,5,Bought for the Super Bowl party — gone in 20 mins. Lay's American Style Cream & Onion always wins!,19,False,False,
R0004795,2025-W46,2025-11-19,2025-11-25,US,Walmart,Lay's,Max Peri Peri,5,"My go-to for years. Lay's Max Peri Peri always fresh, always delicious.",16,False,False,
R0004796,2025-W46,2025-11-19,2025-11-24,US,Amazon US,Lay's,Baked,5,"My go-to for years. Lay's Baked always fresh, always delicious.",1,True,False,
R0004797,2025-W46,2025-11-19,2025-11-25,US,Amazon US,Lay's,Max Peri Peri,5,"My go-to for years. Lay's Max Peri Peri always fresh, always delicious.",1,False,False,
R0004798,2025-W46,2025-11-19,2025-11-25,US,Amazon US,Lay's,Spanish Tomato Tango,3,Average chip. Lay's Spanish Tomato Tango used to taste better.,1,True,False,
R0004799,2025-W46,2025-11-19,2025-11-24,US,Walmart,Lay's,Herb & Onion,3,Average chip. Lay's Herb & Onion used to taste better.,44,True,False,
R0004800,2025-W46,2025-11-19,2025-11-24,US,Walmart,Lay's,Magic Masala,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Magic Masala always wins!,2,True,False,
R0004801,2025-W46,2025-11-19,2025-11-20,US,Amazon US,Lay's,Spanish Tomato Tango,5,Lay's Spanish Tomato Tango is consistently the best chip out there. Never disappoints.,7,True,False,
R0004802,2025-W46,2025-11-19,2025-11-20,US,Amazon US,Lay's,American Style Cream & Onion,3,Lay's American Style Cream & Onion is decent but I've had better. Nothing special.,19,True,False,
R0004803,2025-W46,2025-11-19,2025-11-24,US,Walmart,Lay's,Chile Limon,4,Good as always. Lay's Chile Limon consistent quality. Wish bags were fuller.,5,True,False,
R0004804,2025-W46,2025-11-19,2025-11-20,US,Walmart,Pringles,Cheddar Cheese,5,"Pringles Cheddar Cheese never fails. Perfect crunch, great flavor.",15,False,False,
R0004805,2025-W46,2025-11-19,2025-11-23,US,Amazon US,Pringles,BBQ,5,"Pringles BBQ never fails. Perfect crunch, great flavor.",13,True,False,
R0004806,2025-W46,2025-11-19,2025-11-24,US,Amazon US,Pringles,Wavy Classic,4,Good chip. Pringles Wavy Classic has solid flavor. Canister makes it easy to share.,2,True,False,
R0004807,2025-W46,2025-11-19,2025-11-22,US,Walmart,Pringles,Wavy Ranch,2,Pringles Wavy Ranch didn't taste fresh. Expected better shelf management.,1,True,False,
R0004808,2025-W46,2025-11-19,2025-11-23,US,Walmart,Pringles,Wavy Ranch,3,Pringles Wavy Ranch is fine. Nothing special at this price point.,17,False,False,
R0004809,2025-W46,2025-11-19,2025-11-20,US,Walmart,Pringles,Wavy Ranch,5,Once you pop you can't stop — Wavy Ranch is my all-time fave Pringles!,10,False,False,
R0004810,2025-W46,2025-11-19,2025-11-23,US,Amazon US,Pringles,Wavy Ranch,5,"Pringles Wavy Ranch never fails. Perfect crunch, great flavor.",3,True,False,
R0004811,2025-W46,2025-11-19,2025-11-23,US,Amazon US,Pringles,Wavy Ranch,4,Good chip. Pringles Wavy Ranch has solid flavor. Canister makes it easy to share.,21,True,False,
R0004812,2025-W46,2025-11-19,2025-11-21,US,Walmart,Pringles,Wavy Classic,3,Pringles Wavy Classic is fine. Nothing special at this price point.,5,True,False,
R0004813,2025-W46,2025-11-19,2025-11-20,US,Amazon US,Doritos,Sweet Chili,4,Doritos Sweet Chili solid as always. Maybe slightly too salty but still great.,8,True,False,
R0004814,2025-W46,2025-11-19,2025-11-23,US,Amazon US,Doritos,Sweet Chili,5,Doritos Sweet Chili with salsa is a religious experience 🌮,8,True,False,
R0004815,2025-W46,2025-11-19,2025-11-25,US,Walmart,Doritos,Spicy Nacho,1,Won't buy Doritos Spicy Nacho again after that influencer scandal. Done.,3,True,False,
R0004816,2025-W46,2025-11-19,2025-11-24,US,Walmart,Doritos,Spicy Nacho,4,Doritos Spicy Nacho solid as always. Maybe slightly too salty but still great.,2,True,False,
R0004817,2025-W46,2025-11-19,2025-11-19,US,Walmart,Doritos,Cool Ranch,4,Doritos Cool Ranch solid as always. Maybe slightly too salty but still great.,33,True,False,
R0004818,2025-W46,2025-11-19,2025-11-23,US,Amazon US,Doritos,Sweet Chili,5,Doritos Sweet Chili with salsa is a religious experience 🌮,40,False,False,
R0004819,2025-W46,2025-11-19,2025-11-20,US,Amazon US,Doritos,Flamin Hot Lime,5,"Doritos Flamin Hot Lime is the perfect snack. Bold flavor, great crunch.",2,True,False,
R0004820,2025-W47,2025-11-26,2025-12-02,India,Amazon India,Lay's,American Style Cream & Onion,5,Ekdum mast hai Lay's American Style Cream & Onion! Fresh aur crunchy. Family favorite 😄,35,True,False,
R0004821,2025-W47,2025-11-26,2025-12-01,India,Flipkart,Lay's,Baked,2,Bahut disappointed. Lay's Baked stale aaya. Expiry 3 months baad hai phir bhi.,2,True,False,
R0004822,2025-W47,2025-11-26,2025-11-30,India,Flipkart,Lay's,Wafer Style,3,Theek hai Lay's Wafer Style. Expected better from such a big brand.,49,True,False,
R0004823,2025-W47,2025-11-26,2025-11-30,India,Amazon India,Lay's,Herb & Onion,5,Lay's Herb & Onion is literally the best chips in India. Paise vasool!,12,False,False,
R0004824,2025-W47,2025-11-26,2025-11-28,India,Amazon India,Lay's,Baked,4,Good product. Lay's Baked fresh tha. Packaging thoda improve ho sakta hai.,5,True,False,
R0004825,2025-W47,2025-11-26,2025-11-27,India,Amazon India,Lay's,Herb & Onion,5,Lay's Herb & Onion is literally the best chips in India. Paise vasool!,16,False,False,
R0004826,2025-W47,2025-11-26,2025-11-28,India,Flipkart,Lay's,Classic Salted,4,Good product. Lay's Classic Salted fresh tha. Packaging thoda improve ho sakta hai.,25,False,False,
R0004827,2025-W47,2025-11-26,2025-12-01,India,Flipkart,Lay's,Baked,5,Ekdum mast hai Lay's Baked! Fresh aur crunchy. Family favorite 😄,4,True,False,
R0004828,2025-W47,2025-11-26,2025-11-28,India,Flipkart,Lay's,Magic Masala,4,Good product. Lay's Magic Masala fresh tha. Packaging thoda improve ho sakta hai.,3,True,False,
R0004829,2025-W47,2025-11-26,2025-11-29,India,Flipkart,Lay's,American Style Cream & Onion,5,Lay's American Style Cream & Onion is literally the best chips in India. Paise vasool!,6,True,False,
R0004830,2025-W47,2025-11-26,2025-11-30,India,Flipkart,Lay's,Baked,5,Lay's Baked is literally the best chips in India. Paise vasool!,26,True,False,
R0004831,2025-W47,2025-11-26,2025-11-30,India,Amazon India,Lay's,Wafer Style,5,Lay's Wafer Style is literally the best chips in India. Paise vasool!,4,False,False,
R0004832,2025-W47,2025-11-26,2025-11-28,India,Amazon India,Lay's,Herb & Onion,4,Lay's Herb & Onion achha hai but quantity thodi kam hai packet mein. Taste great though.,4,True,False,
R0004833,2025-W47,2025-11-26,2025-11-29,India,Flipkart,Lay's,Max Peri Peri,3,Average. Lay's Max Peri Peri pehle zyada achha lagta tha.,3,False,False,
R0004834,2025-W47,2025-11-26,2025-11-26,India,Amazon India,Lay's,American Style Cream & Onion,5,Ekdum mast hai Lay's American Style Cream & Onion! Fresh aur crunchy. Family favorite 😄,2,True,False,
R0004835,2025-W47,2025-11-26,2025-11-28,India,Flipkart,Lay's,Classic Salted,5,Superb quality! Lay's Classic Salted consistent rehta hai. Highly recommend!,9,False,False,
R0004836,2025-W47,2025-11-26,2025-11-30,India,Amazon India,Lay's,Wafer Style,2,Bahut disappointed. Lay's Wafer Style stale aaya. Expiry 3 months baad hai phir bhi.,3,False,False,
R0004837,2025-W47,2025-11-26,2025-11-27,India,Amazon India,Lay's,Chile Limon,1,DISGUSTING! Lay's Chile Limon mein kuch aisa mila jo chips nahi tha. @Lays jawab do!!,32,True,False,
R0004838,2025-W47,2025-11-26,2025-11-30,India,Amazon India,Lay's,Spanish Tomato Tango,5,Superb quality! Lay's Spanish Tomato Tango consistent rehta hai. Highly recommend!,36,True,False,
R0004839,2025-W47,2025-11-26,2025-11-30,India,Amazon India,Pringles,Cheddar Cheese,5,Pringles Cheddar Cheese ekdum fresh! Canister packaging is the best 👌,0,True,False,
R0004840,2025-W47,2025-11-26,2025-11-29,India,Amazon India,Pringles,Pizza,5,Pringles Pizza — consistent quality every single time. Love it!,7,True,False,
R0004841,2025-W47,2025-11-26,2025-11-27,India,Flipkart,Pringles,Pizza,5,Pringles Pizza ekdum fresh! Canister packaging is the best 👌,25,True,False,
R0004842,2025-W47,2025-11-26,2025-11-26,India,Flipkart,Pringles,Pizza,3,Pringles Pizza theek hai. Lay's se thoda zyada price ke liye expected better.,13,False,False,
R0004843,2025-W47,2025-11-26,2025-12-02,India,Flipkart,Pringles,BBQ,5,Pringles BBQ — consistent quality every single time. Love it!,30,True,False,
R0004844,2025-W47,2025-11-26,2025-12-01,India,Flipkart,Pringles,Wavy Ranch,4,Pringles Wavy Ranch good hai. Thoda expensive but worth it.,2,False,False,
R0004845,2025-W47,2025-11-26,2025-11-28,India,Flipkart,Pringles,Original,5,Pringles Original ekdum fresh! Canister packaging is the best 👌,0,True,False,
R0004846,2025-W47,2025-11-26,2025-11-27,India,Flipkart,Pringles,BBQ,4,Pringles BBQ good hai. Thoda expensive but worth it.,6,True,False,
R0004847,2025-W47,2025-11-26,2025-11-29,India,Amazon India,Pringles,Cheddar Cheese,5,Pringles Cheddar Cheese — consistent quality every single time. Love it!,8,True,False,
R0004848,2025-W47,2025-11-26,2025-11-27,India,Flipkart,Doritos,Spicy Nacho,5,Doritos Spicy Nacho ka taste India mein bhi utna hi amazing hai!,21,True,False,
R0004849,2025-W47,2025-11-26,2025-11-30,India,Amazon India,Doritos,Cool Ranch,4,Doritos Cool Ranch good hai. Thoda zyada spicy but I liked it.,4,True,False,
R0004850,2025-W47,2025-11-26,2025-11-28,India,Amazon India,Doritos,Spicy Nacho,4,Doritos Spicy Nacho good hai. Thoda zyada spicy but I liked it.,49,True,False,
R0004851,2025-W47,2025-11-26,2025-12-01,India,Flipkart,Doritos,Sweet Chili,5,Doritos Sweet Chili ka taste India mein bhi utna hi amazing hai!,13,False,False,
R0004852,2025-W47,2025-11-26,2025-12-02,India,Amazon India,Doritos,Cool Ranch,5,Doritos Cool Ranch is fire! Perfect for gaming nights 🎮🔥,3,False,False,
R0004853,2025-W47,2025-11-26,2025-11-29,India,Amazon India,Doritos,Nacho Cheese,4,Doritos Nacho Cheese good hai. Thoda zyada spicy but I liked it.,1,True,False,
R0004854,2025-W47,2025-11-26,2025-11-29,India,Flipkart,Doritos,Spicy Nacho,1,Doritos Spicy Nacho waste hai. Influencer controversy ke baad trust nahi raha.,18,True,False,
R0004855,2025-W47,2025-11-26,2025-11-27,US,Walmart,Lay's,American Style Cream & Onion,3,Average chip. Lay's American Style Cream & Onion used to taste better.,6,True,False,
R0004856,2025-W47,2025-11-26,2025-11-30,US,Amazon US,Lay's,Herb & Onion,5,"My go-to for years. Lay's Herb & Onion always fresh, always delicious.",16,True,False,
R0004857,2025-W47,2025-11-26,2025-12-01,US,Amazon US,Lay's,Chile Limon,3,Lay's Chile Limon is decent but I've had better. Nothing special.,17,True,False,
R0004858,2025-W47,2025-11-26,2025-11-30,US,Walmart,Lay's,Herb & Onion,5,Lay's Herb & Onion is consistently the best chip out there. Never disappoints.,3,True,False,
R0004859,2025-W47,2025-11-26,2025-11-27,US,Amazon US,Lay's,Magic Masala,1,ZERO stars. Lay's Magic Masala had something that was NOT a chip. Disgusting.,10,False,False,
R0004860,2025-W47,2025-11-26,2025-11-29,US,Amazon US,Lay's,Classic Salted,4,Good as always. Lay's Classic Salted consistent quality. Wish bags were fuller.,34,True,False,
R0004861,2025-W47,2025-11-26,2025-11-27,US,Amazon US,Lay's,Classic Salted,5,"My go-to for years. Lay's Classic Salted always fresh, always delicious.",3,True,False,
R0004862,2025-W47,2025-11-26,2025-12-01,US,Walmart,Lay's,Herb & Onion,2,Half the bag was crushed. Lay's Herb & Onion packaging terrible for shipping.,7,True,False,
R0004863,2025-W47,2025-11-26,2025-11-30,US,Amazon US,Lay's,Wafer Style,4,Really good chip. Lay's Wafer Style delivers on flavor. A few got crushed in shipping.,3,True,False,
R0004864,2025-W47,2025-11-26,2025-11-30,US,Walmart,Lay's,Baked,4,Really good chip. Lay's Baked delivers on flavor. A few got crushed in shipping.,0,False,False,
R0004865,2025-W47,2025-11-26,2025-11-29,US,Walmart,Lay's,Magic Masala,4,Really good chip. Lay's Magic Masala delivers on flavor. A few got crushed in shipping.,4,False,False,
R0004866,2025-W47,2025-11-26,2025-11-30,US,Walmart,Lay's,Max Peri Peri,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Max Peri Peri always wins!,3,False,False,
R0004867,2025-W47,2025-11-26,2025-11-28,US,Amazon US,Lay's,American Style Cream & Onion,2,Half the bag was crushed. Lay's American Style Cream & Onion packaging terrible for shipping.,10,True,False,
R0004868,2025-W47,2025-11-26,2025-11-30,US,Amazon US,Lay's,Spanish Tomato Tango,5,Lay's Spanish Tomato Tango is consistently the best chip out there. Never disappoints.,26,True,False,
R0004869,2025-W47,2025-11-26,2025-11-28,US,Walmart,Lay's,Chile Limon,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Chile Limon always wins!,8,True,False,
R0004870,2025-W47,2025-11-26,2025-11-28,US,Walmart,Lay's,Classic Salted,3,Lay's Classic Salted is decent but I've had better. Nothing special.,4,True,False,
R0004871,2025-W47,2025-11-26,2025-12-01,US,Amazon US,Lay's,Herb & Onion,1,ZERO stars. Lay's Herb & Onion had something that was NOT a chip. Disgusting.,2,True,False,
R0004872,2025-W47,2025-11-26,2025-11-30,US,Amazon US,Lay's,Baked,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Baked always wins!,23,False,False,
R0004873,2025-W47,2025-11-26,2025-11-27,US,Walmart,Lay's,Max Peri Peri,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Max Peri Peri always wins!,21,True,False,
R0004874,2025-W47,2025-11-26,2025-11-29,US,Walmart,Lay's,Herb & Onion,4,Really good chip. Lay's Herb & Onion delivers on flavor. A few got crushed in shipping.,4,True,False,
R0004875,2025-W47,2025-11-26,2025-12-02,US,Walmart,Lay's,Spanish Tomato Tango,3,Lay's Spanish Tomato Tango is decent but I've had better. Nothing special.,8,True,False,
R0004876,2025-W47,2025-11-26,2025-11-30,US,Amazon US,Lay's,Classic Salted,2,Half the bag was crushed. Lay's Classic Salted packaging terrible for shipping.,9,True,False,
R0004877,2025-W47,2025-11-26,2025-11-30,US,Amazon US,Lay's,Baked,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Baked always wins!,2,True,False,
R0004878,2025-W47,2025-11-26,2025-12-01,US,Walmart,Lay's,Classic Salted,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Classic Salted always wins!,5,True,False,
R0004879,2025-W47,2025-11-26,2025-11-28,US,Walmart,Lay's,Baked,5,"My go-to for years. Lay's Baked always fresh, always delicious.",2,True,False,
R0004880,2025-W47,2025-11-26,2025-11-26,US,Walmart,Lay's,Chile Limon,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Chile Limon always wins!,38,True,False,
R0004881,2025-W47,2025-11-26,2025-12-02,US,Walmart,Lay's,Baked,3,Lay's Baked is decent but I've had better. Nothing special.,1,True,False,
R0004882,2025-W47,2025-11-26,2025-11-28,US,Walmart,Lay's,Wafer Style,4,Good as always. Lay's Wafer Style consistent quality. Wish bags were fuller.,2,True,False,
R0004883,2025-W47,2025-11-26,2025-11-28,US,Walmart,Pringles,Wavy Classic,3,Pringles Wavy Classic is fine. Nothing special at this price point.,12,True,False,
R0004884,2025-W47,2025-11-26,2025-11-30,US,Walmart,Pringles,Original,1,Pringles Original was completely stale. Returning this.,6,True,False,
R0004885,2025-W47,2025-11-26,2025-11-29,US,Amazon US,Pringles,Pizza,5,"Pringles Pizza never fails. Perfect crunch, great flavor.",5,True,False,
R0004886,2025-W47,2025-11-26,2025-11-28,US,Amazon US,Pringles,Original,5,"Pringles Original never fails. Perfect crunch, great flavor.",26,True,False,
R0004887,2025-W47,2025-11-26,2025-12-02,US,Walmart,Pringles,Cheddar Cheese,5,Once you pop you can't stop — Cheddar Cheese is my all-time fave Pringles!,9,True,False,
R0004888,2025-W47,2025-11-26,2025-12-02,US,Walmart,Pringles,Wavy Classic,5,"Pringles Wavy Classic never fails. Perfect crunch, great flavor.",4,True,False,
R0004889,2025-W47,2025-11-26,2025-12-02,US,Walmart,Pringles,BBQ,2,Pringles BBQ didn't taste fresh. Expected better shelf management.,3,False,False,
R0004890,2025-W47,2025-11-26,2025-11-30,US,Walmart,Pringles,Wavy Classic,5,"Pringles Wavy Classic never fails. Perfect crunch, great flavor.",2,True,False,
R0004891,2025-W47,2025-11-26,2025-11-30,US,Walmart,Pringles,Sour Cream & Onion,5,"Pringles Sour Cream & Onion never fails. Perfect crunch, great flavor.",2,True,False,
R0004892,2025-W47,2025-11-26,2025-11-30,US,Amazon US,Pringles,BBQ,1,Pringles BBQ was completely stale. Returning this.,3,True,False,
R0004893,2025-W47,2025-11-26,2025-11-29,US,Amazon US,Pringles,Pizza,5,Once you pop you can't stop — Pizza is my all-time fave Pringles!,3,True,False,
